load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,timestamp
194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,194.75,2023-01-07 05:00:00
208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,2023-01-07 06:00:00
224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,2023-01-07 07:00:00
236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,2023-01-07 08:00:00
243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,243.55,2023-01-07 09:00:00
245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,2023-01-07 10:00:00
244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,244.25,2023-01-07 11:00:00
243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,243.9,2023-01-07 12:00:00
244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,244.1,2023-01-07 13:00:00
239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,239.45,2023-01-07 14:00:00
246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,2023-01-07 15:00:00
258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,258.1,2023-01-07 16:00:00
280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,280.05,2023-01-07 17:00:00
306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,2023-01-07 18:00:00
309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,309.4,2023-01-07 19:00:00
301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,301.35,2023-01-07 20:00:00
287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,2023-01-07 21:00:00
269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,269.35,2023-01-07 22:00:00
253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,2023-01-07 23:00:00
234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,234.65,2023-01-08 00:00:00
216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,216.15,2023-01-08 01:00:00
209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,209.65,2023-01-08 02:00:00
200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,200.85,2023-01-08 03:00:00
195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,195.95,2023-01-08 04:00:00
196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,196.25,2023-01-08 05:00:00
203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,2023-01-08 06:00:00
209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,2023-01-08 07:00:00
219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,2023-01-08 08:00:00
238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,238.7,2023-01-08 09:00:00
252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,2023-01-08 10:00:00
262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,2023-01-08 11:00:00
268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,268.35,2023-01-08 12:00:00
265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,265.3,2023-01-08 13:00:00
252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,252.25,2023-01-08 14:00:00
249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,249.7,2023-01-08 15:00:00
252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,2023-01-08 16:00:00
272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,272.35,2023-01-08 17:00:00
302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,302.5,2023-01-08 18:00:00
308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,308.3,2023-01-08 19:00:00
306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,306.45,2023-01-08 20:00:00
293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,293.05,2023-01-08 21:00:00
274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,2023-01-08 22:00:00
251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,251.1,2023-01-08 23:00:00
226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,2023-01-09 00:00:00
207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,2023-01-09 01:00:00
203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,203.05,2023-01-09 02:00:00
197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,197.95,2023-01-09 03:00:00
195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,195.65,2023-01-09 04:00:00
203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,203.4,2023-01-09 05:00:00
229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,229.85,2023-01-09 06:00:00
269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,2023-01-09 07:00:00
293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,293.85,2023-01-09 08:00:00
315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,315.85,2023-01-09 09:00:00
319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,319.15,2023-01-09 10:00:00
315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,315.4,2023-01-09 11:00:00
310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,310.4,2023-01-09 12:00:00
306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,306.05,2023-01-09 13:00:00
299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,299.45,2023-01-09 14:00:00
297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,297.6,2023-01-09 15:00:00
294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,2023-01-09 16:00:00
307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,307.25,2023-01-09 17:00:00
326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,2023-01-09 18:00:00
329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,329.65,2023-01-09 19:00:00
325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,325.75,2023-01-09 20:00:00
306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,2023-01-09 21:00:00
276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,276.9,2023-01-09 22:00:00
253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,2023-01-09 23:00:00
222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,2023-01-10 00:00:00
202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,202.2,2023-01-10 01:00:00
197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,197.1,2023-01-10 02:00:00
190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,190.85,2023-01-10 03:00:00
188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,188.95,2023-01-10 04:00:00
196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,2023-01-10 05:00:00
222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,222.65,2023-01-10 06:00:00
267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,267.35,2023-01-10 07:00:00
291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,2023-01-10 08:00:00
317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,317.4,2023-01-10 09:00:00
332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,332.85,2023-01-10 10:00:00
337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,2023-01-10 11:00:00
344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,2023-01-10 12:00:00
338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,2023-01-10 13:00:00
329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,2023-01-10 14:00:00
321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,2023-01-10 15:00:00
317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,317.25,2023-01-10 16:00:00
325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,325.8,2023-01-10 17:00:00
344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,344.55,2023-01-10 18:00:00
349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,2023-01-10 19:00:00
344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,2023-01-10 20:00:00
322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,2023-01-10 21:00:00
292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,292.7,2023-01-10 22:00:00
266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,266.15,2023-01-10 23:00:00
235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,2023-01-11 00:00:00
214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,2023-01-11 01:00:00
209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,209.5,2023-01-11 02:00:00
205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,205.2,2023-01-11 03:00:00
202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,202.65,2023-01-11 04:00:00
209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,209.95,2023-01-11 05:00:00
236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,2023-01-11 06:00:00
278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,2023-01-11 07:00:00
302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,2023-01-11 08:00:00
318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,318.9,2023-01-11 09:00:00
321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,321.15,2023-01-11 10:00:00
320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,320.35,2023-01-11 11:00:00
318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,318.95,2023-01-11 12:00:00
321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,321.35,2023-01-11 13:00:00
314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,314.55,2023-01-11 14:00:00
313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,313.35,2023-01-11 15:00:00
308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,308.45,2023-01-11 16:00:00
321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,321.8,2023-01-11 17:00:00
344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,344.2,2023-01-11 18:00:00
348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,2023-01-11 19:00:00
345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,345.3,2023-01-11 20:00:00
324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,324.6,2023-01-11 21:00:00
296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,296.7,2023-01-11 22:00:00
269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,2023-01-11 23:00:00
241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,2023-01-12 00:00:00
222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,222.7,2023-01-12 01:00:00
217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,217.7,2023-01-12 02:00:00
210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,2023-01-12 03:00:00
206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,2023-01-12 04:00:00
214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,214.8,2023-01-12 05:00:00
237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,2023-01-12 06:00:00
279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,2023-01-12 07:00:00
302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,302.6,2023-01-12 08:00:00
321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,2023-01-12 09:00:00
325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,2023-01-12 10:00:00
323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,323.8,2023-01-12 11:00:00
326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,326.8,2023-01-12 12:00:00
326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,326.65,2023-01-12 13:00:00
319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,2023-01-12 14:00:00
323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,323.15,2023-01-12 15:00:00
319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,319.25,2023-01-12 16:00:00
328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,2023-01-12 17:00:00
348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,2023-01-12 18:00:00
352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,352.05,2023-01-12 19:00:00
345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,2023-01-12 20:00:00
323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,323.1,2023-01-12 21:00:00
293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,2023-01-12 22:00:00
264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,2023-01-12 23:00:00
231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,2023-01-13 00:00:00
211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,211.75,2023-01-13 01:00:00
208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,2023-01-13 02:00:00
202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,202.4,2023-01-13 03:00:00
198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,198.85,2023-01-13 04:00:00
203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,203.55,2023-01-13 05:00:00
229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,229.3,2023-01-13 06:00:00
268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,2023-01-13 07:00:00
287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,2023-01-13 08:00:00
303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,303.6,2023-01-13 09:00:00
